unix,date,symbol,open,high,low,close
1693479600,31.08.23 11:00,ETH/USD,1704.7,1725.4,1704.7,1714.1
1693476000,31.08.23 10:00,ETH/USD,1704.1,1704.7,1704.1,1704.7
1693472400,31.08.23 09:00,ETH/USD,1706.1,1706.1,1703.8,1703.9
1693468800,31.08.23 08:00,ETH/USD,1706.9,1708.1,1704.4,1706.2
1693465200,31.08.23 07:00,ETH/USD,1704.5,1706.7,1703.7,1705.8
1693461600,31.08.23 06:00,ETH/USD,1703.7,1706.1,1702.6,1703.8
1693458000,31.08.23 05:00,ETH/USD,1701.7,1704.4,1701.1,1703.4
1693454400,31.08.23 04:00,ETH/USD,1698.5,1702.9,1698.5,1701.4
1693450800,31.08.23 03:00,ETH/USD,1699.9,1700.6,1697.2,1698.8
1693447200,31.08.23 02:00,ETH/USD,1699.5,1702.1,1699.4,1699.9
1693443600,31.08.23 01:00,ETH/USD,1701.3,1702.2,1699,1699.4
1693440000,31.08.23 00:00,ETH/USD,1705.6,1705.6,1699.8,1700.8
1693436400,30.08.23 23:00,ETH/USD,1701.6,1706.6,1701.4,1705.3
1693432800,30.08.23 22:00,ETH/USD,1703.7,1706.6,1701.6,1701.6
1693429200,30.08.23 21:00,ETH/USD,1704.1,1707.8,1702.6,1703.7
1693425600,30.08.23 20:00,ETH/USD,1701.5,1705.8,1701.5,1703.9
1693422000,30.08.23 19:00,ETH/USD,1703.9,1704.7,1701.2,1701.8
1693418400,30.08.23 18:00,ETH/USD,1700.9,1704.7,1696.9,1703.8
1693414800,30.08.23 17:00,ETH/USD,1700.6,1704.5,1697.6,1700.9
1693411200,30.08.23 16:00,ETH/USD,1702.8,1704.3,1696.5,1700.3
1693407600,30.08.23 15:00,ETH/USD,1702.6,1708.2,1698.1,1703.3
1693404000,30.08.23 14:00,ETH/USD,1718.3,1719.8,1696.8,1703.5
1693400400,30.08.23 13:00,ETH/USD,1717.3,1722.1,1705,1717.5
1693396800,30.08.23 12:00,ETH/USD,1715.9,1720.4,1713.2,1717.5
1693393200,30.08.23 11:00,ETH/USD,1719.8,1720.3,1715.8,1715.8
1693389600,30.08.23 10:00,ETH/USD,1715.2,1720.7,1715,1719.9
1693386000,30.08.23 09:00,ETH/USD,1718.9,1718.9,1711.3,1715.2
1693382400,30.08.23 08:00,ETH/USD,1717,1719.7,1715.3,1719.1
1693378800,30.08.23 07:00,ETH/USD,1717.8,1719,1716.1,1717.6
1693375200,30.08.23 06:00,ETH/USD,1720.6,1720.9,1716.2,1717.6
1693371600,30.08.23 05:00,ETH/USD,1719.1,1722,1717.1,1721
1693368000,30.08.23 04:00,ETH/USD,1718.6,1720.8,1718,1719.4
1693364400,30.08.23 03:00,ETH/USD,1716.8,1719.6,1713.4,1718.6
1693360800,30.08.23 02:00,ETH/USD,1718.9,1720.1,1716,1717.4
1693357200,30.08.23 01:00,ETH/USD,1722.1,1722.9,1713.3,1719.2
1693353600,30.08.23 00:00,ETH/USD,1729.2,1731.1,1722,1722
1693350000,29.08.23 23:00,ETH/USD,1730,1731.2,1723,1729.2
1693346400,29.08.23 22:00,ETH/USD,1732.2,1735,1727.7,1730.3
