unix,date,symbol,open,high,low,close
1692972000,25.08.23 14:00,XRP/USD,0.516,0.525,0.512,0.5135
1692968400,25.08.23 13:00,XRP/USD,0.51415,0.52,0.51415,0.51678
1692964800,25.08.23 12:00,XRP/USD,0.51364,0.51539,0.51353,0.51424
1692961200,25.08.23 11:00,XRP/USD,0.51197,0.5146,0.51191,0.51372
1692957600,25.08.23 10:00,XRP/USD,0.51162,0.51279,0.51085,0.51163
1692954000,25.08.23 09:00,XRP/USD,0.50895,0.51205,0.50764,0.51158
1692950400,25.08.23 08:00,XRP/USD,0.50928,0.5115,0.50852,0.50875
1692946800,25.08.23 07:00,XRP/USD,0.51114,0.51339,0.50872,0.50939
1692943200,25.08.23 06:00,XRP/USD,0.5149,0.51632,0.50976,0.51051
1692939600,25.08.23 05:00,XRP/USD,0.51346,0.51641,0.51332,0.51619
1692936000,25.08.23 04:00,XRP/USD,0.51682,0.51836,0.51334,0.51377
